Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_CP130431.1	2259122	2263984	2	plus	kinesin			protein-coding			WP_010660057.1	kinesin	1620	QYR01_RS21370
NZ_CP130431.1	2264181	2264783	2	minus	ABC-type transport auxiliary lipoprotein family protein			protein-coding			WP_010660056.1	ABC-type transport auxiliary lipoprotein family protein	200	QYR01_RS21375
NZ_CP130431.1	2264807	2265802	2	minus	MlaD family protein			protein-coding			WP_010660055.1	MlaD family protein	331	QYR01_RS21380
NZ_CP130431.1	2265806	2266669	2	minus	ABC transporter ATP-binding protein			protein-coding			WP_029376099.1	ABC transporter ATP-binding protein	287	QYR01_RS21385
NZ_CP130431.1	2266781	2267956	2	minus	ABC transporter permease			protein-coding			WP_010660053.1	ABC transporter permease	391	QYR01_RS21390
NZ_CP130431.1	2268017	2268997	2	plus	N-acetyl-D-Glu racemase DgcA	dgcA		protein-coding			WP_302702679.1	N-acetyl-D-Glu racemase DgcA	326	QYR01_RS21395
NZ_CP130431.1	2268967	2270028	2	minus	glycosyltransferase family 4 protein			protein-coding			WP_151576353.1	glycosyltransferase family 4 protein	353	QYR01_RS21400
NZ_CP130431.1	2270028	2270891	2	minus	UDP-2,3-diacylglucosamine diphosphatase			protein-coding			WP_010660050.1	UDP-2,3-diacylglucosamine diphosphatase	287	QYR01_RS21405
NZ_CP130431.1	2271013	2272107	2	minus	citrate synthase/methylcitrate synthase			protein-coding			WP_010660049.1	citrate synthase/methylcitrate synthase	364	QYR01_RS21410
NZ_CP130431.1	2272195	2273349	2	plus	citrate synthase			protein-coding			WP_302702680.1	citrate synthase	384	QYR01_RS21415
NZ_CP130431.1	2273494	2274273	2	plus	SDR family oxidoreductase			protein-coding			WP_010660047.1	SDR family oxidoreductase	259	QYR01_RS21420
NZ_CP130431.1	2274472	2276796	2	plus	NADP-dependent malic enzyme			protein-coding			WP_010660046.1	NADP-dependent malic enzyme	774	QYR01_RS21425
NZ_CP130431.1	2276932	2277669	2	plus	hypothetical protein			protein-coding			WP_010660045.1	hypothetical protein	245	QYR01_RS21430
NZ_CP130431.1	2277587	2278960	2	minus	glutamate--tRNA ligase	gltX		protein-coding			WP_010660044.1	glutamate--tRNA ligase	457	QYR01_RS21435
NZ_CP130431.1	2278972	2280651	2	minus	NAD+ synthase			protein-coding			WP_010660043.1	NAD+ synthase	559	QYR01_RS21440
NZ_CP130431.1	2280717	2281067	2	minus	diacylglycerol kinase			protein-coding			WP_010660042.1	diacylglycerol kinase	116	QYR01_RS21445
NZ_CP130431.1	2281260	2282639	2	minus	class II 3-deoxy-7-phosphoheptulonate synthase			protein-coding			WP_010660041.1	class II 3-deoxy-7-phosphoheptulonate synthase	459	QYR01_RS21450
NZ_CP130431.1	2282848	2284242	2	minus	glutathione-disulfide reductase	gor		protein-coding			WP_010660040.1	glutathione-disulfide reductase	464	QYR01_RS21455
NZ_CP130431.1	2284339	2284875	2	minus	DUF2059 domain-containing protein			protein-coding			WP_010660039.1	DUF2059 domain-containing protein	178	QYR01_RS21460
NZ_CP130431.1	2284901	2285599	2	minus	ribose-5-phosphate isomerase RpiA	rpiA		protein-coding			WP_010660038.1	ribose-5-phosphate isomerase RpiA	232	QYR01_RS21465
NZ_CP130431.1	2285799	2286500	2	plus	HAD family hydrolase			protein-coding			WP_010660037.1	HAD family hydrolase	233	QYR01_RS21470
NZ_CP130431.1	2286515	2286775	2	plus	hypothetical protein			protein-coding			WP_010660036.1	hypothetical protein	86	QYR01_RS21475
NZ_CP130431.1	2286772	2288274	2	minus	bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase			protein-coding			WP_010660035.1	bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	500	QYR01_RS21480
NZ_CP130431.1	2288581	2288919	2	plus	P-II family nitrogen regulator			protein-coding			WP_002964122.1	P-II family nitrogen regulator	112	QYR01_RS21485
NZ_CP130431.1	2288964	2290373	2	plus	type I glutamate--ammonia ligase	glnA		protein-coding			WP_010660034.1	type I glutamate--ammonia ligase	469	QYR01_RS21490
NZ_CP130431.1	2290521	2291303	2	minus	ATP12 family chaperone protein			protein-coding			WP_010660033.1	ATP12 family chaperone protein	260	QYR01_RS21495
NZ_CP130431.1	2291350	2292021	2	minus	HAD-IA family hydrolase			protein-coding			WP_010660032.1	HAD-IA family hydrolase	223	QYR01_RS21500
NZ_CP130431.1	2292018	2292941	2	minus	DMT family transporter			protein-coding			WP_010660031.1	DMT family transporter	307	QYR01_RS21505
NZ_CP130431.1	2292944	2293924	2	minus	RluA family pseudouridine synthase			protein-coding			WP_010660030.1	RluA family pseudouridine synthase	326	QYR01_RS21510
NZ_CP130431.1	2294242	2296035	2	plus	glucan ABC transporter ATP-binding protein/ permease			protein-coding			WP_010660029.1	glucan ABC transporter ATP-binding protein/ permease	597	QYR01_RS21515
NZ_CP130431.1	2296105	2296923	2	minus	MBL fold metallo-hydrolase			protein-coding			WP_010660028.1	MBL fold metallo-hydrolase	272	QYR01_RS21520
NZ_CP130431.1	2296939	2297730	2	minus	TatD family hydrolase			protein-coding			WP_010660027.1	TatD family hydrolase	263	QYR01_RS21525
NZ_CP130431.1	2297739	2299286	2	minus	methionine--tRNA ligase	metG		protein-coding			WP_010660026.1	methionine--tRNA ligase	515	QYR01_RS21530
NZ_CP130431.1	2299388	2300464	2	minus	DNA polymerase III subunit delta'			protein-coding			WP_010660025.1	DNA polymerase III subunit delta'	358	QYR01_RS21535
NZ_CP130431.1	2300461	2301105	2	minus	dTMP kinase	tmk		protein-coding			WP_010660024.1	dTMP kinase	214	QYR01_RS21540
NZ_CP130431.1	2301207	2302403	2	minus	D-alanyl-D-alanine carboxypeptidase family protein			protein-coding			WP_010660023.1	D-alanyl-D-alanine carboxypeptidase family protein	398	QYR01_RS21545
NZ_CP130431.1	2302496	2303770	2	minus	septal ring lytic transglycosylase RlpA family protein			protein-coding			WP_010660022.1	septal ring lytic transglycosylase RlpA family protein	424	QYR01_RS21550
NZ_CP130431.1	2304198	2305094	2	minus	lipid kinase			protein-coding			WP_029376096.1	lipid kinase	298	QYR01_RS21555
NZ_CP130431.1	2305384	2305457	2	plus	tRNA-Gly			tRNA						QYR01_RS21560
NZ_CP130431.1	2305486	2305728	2	minus	PepSY domain-containing protein			protein-coding			WP_010660020.1	PepSY domain-containing protein	80	QYR01_RS21565
NZ_CP130431.1	2306063	2307535	2	minus	nitrogen regulation protein NR(I)	ntrC		protein-coding			WP_010660019.1	nitrogen regulation protein NR(I)	490	QYR01_RS21570
NZ_CP130431.1	2307532	2308656	2	minus	two-component system sensor histidine kinase NtrB			protein-coding			WP_010660018.1	two-component system sensor histidine kinase NtrB	374	QYR01_RS21575
NZ_CP130431.1	2308656	2309660	2	minus	tRNA dihydrouridine synthase DusB	dusB		protein-coding			WP_029376094.1	tRNA dihydrouridine synthase DusB	334	QYR01_RS21580
NZ_CP130431.1	2309824	2311047	2	plus	bifunctional 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase/2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase			protein-coding			WP_010660016.1	bifunctional 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase/2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	407	QYR01_RS21585
NZ_CP130431.1	2311044	2311535	2	plus	CinA family protein			protein-coding			WP_010660015.1	CinA family protein	163	QYR01_RS21590
NZ_CP130431.1	2311603	2312343	2	plus	SDR family NAD(P)-dependent oxidoreductase			protein-coding			WP_010660014.1	SDR family NAD(P)-dependent oxidoreductase	246	QYR01_RS21595
NZ_CP130431.1	2312431	2312886	2	minus	type II toxin-antitoxin system RatA family toxin			protein-coding			WP_010660013.1	type II toxin-antitoxin system RatA family toxin	151	QYR01_RS21600
NZ_CP130431.1	2312895	2313860	2	minus	lipoyl synthase	lipA		protein-coding			WP_010660012.1	lipoyl synthase	321	QYR01_RS21605
NZ_CP130431.1	2313971	2314156	2	minus	hypothetical protein			protein-coding			WP_036578910.1	hypothetical protein	61	QYR01_RS21610
NZ_CP130431.1	2314250	2315713	2	minus	dihydrolipoyl dehydrogenase	lpdA		protein-coding			WP_036578908.1	dihydrolipoyl dehydrogenase	487	QYR01_RS21615
NZ_CP130431.1	2315730	2316317	2	minus	GNAT family N-acetyltransferase			protein-coding			WP_010660009.1	GNAT family N-acetyltransferase	195	QYR01_RS21620
NZ_CP130431.1	2316373	2317707	2	minus	pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase			protein-coding			WP_010660008.1	pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase	444	QYR01_RS21625
NZ_CP130431.1	2317723	2319120	2	minus	pyruvate dehydrogenase complex E1 component subunit beta			protein-coding			WP_010660007.1	pyruvate dehydrogenase complex E1 component subunit beta	465	QYR01_RS21630
NZ_CP130431.1	2319139	2320179	2	minus	pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	pdhA		protein-coding			WP_010660006.1	pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha	346	QYR01_RS21635
NZ_CP130431.1	2320317	2320646	2	minus	FtsB family cell division protein			protein-coding			WP_010660005.1	FtsB family cell division protein	109	QYR01_RS21640
NZ_CP130431.1	2320897	2321250	2	minus	DUF1428 domain-containing protein			protein-coding			WP_010660004.1	DUF1428 domain-containing protein	117	QYR01_RS21645
NZ_CP130431.1	2321449	2322726	2	minus	phosphopyruvate hydratase	eno		protein-coding			WP_010660003.1	phosphopyruvate hydratase	425	QYR01_RS21650
NZ_CP130431.1	2322955	2323788	2	minus	3-deoxy-8-phosphooctulonate synthase	kdsA		protein-coding			WP_010660002.1	3-deoxy-8-phosphooctulonate synthase	277	QYR01_RS21655
NZ_CP130431.1	2323909	2325537	2	minus	CTP synthase			protein-coding			WP_010660001.1	CTP synthase	542	QYR01_RS21660
NZ_CP130431.1	2325815	2326507	2	minus	L,D-transpeptidase			protein-coding			WP_010660000.1	L,D-transpeptidase	230	QYR01_RS21665
NZ_CP130431.1	2326741	2327202	2	minus	preprotein translocase subunit SecG	secG		protein-coding			WP_302702685.1	preprotein translocase subunit SecG	153	QYR01_RS21670
NZ_CP130431.1	2327304	2328068	2	minus	triose-phosphate isomerase	tpiA		protein-coding			WP_010659998.1	triose-phosphate isomerase	254	QYR01_RS21675
NZ_CP130431.1	2328288	2330174	2	plus	peptidyl-prolyl cis-trans isomerase			protein-coding			WP_010659997.1	peptidyl-prolyl cis-trans isomerase	628	QYR01_RS21680
NZ_CP130431.1	2330193	2331212	2	plus	anthranilate phosphoribosyltransferase	trpD		protein-coding			WP_010659996.1	anthranilate phosphoribosyltransferase	339	QYR01_RS21685
NZ_CP130431.1	2331229	2332029	2	plus	indole-3-glycerol phosphate synthase TrpC	trpC		protein-coding			WP_010659995.1	indole-3-glycerol phosphate synthase TrpC	266	QYR01_RS21690
NZ_CP130431.1	2332033	2332509	2	plus	cyclic pyranopterin monophosphate synthase MoaC	moaC		protein-coding			WP_010659994.1	cyclic pyranopterin monophosphate synthase MoaC	158	QYR01_RS21695
NZ_CP130431.1	2332595	2333809	2	plus	molybdopterin molybdotransferase MoeA			protein-coding			WP_010659993.1	molybdopterin molybdotransferase MoeA	404	QYR01_RS21700
NZ_CP130431.1	2334049	2334768	2	plus	transcriptional repressor LexA	lexA		protein-coding			WP_010659992.1	transcriptional repressor LexA	239	QYR01_RS21705
NZ_CP130431.1	2334859	2337372	2	minus	ComEC/Rec2 family competence protein			protein-coding			WP_010659991.1	ComEC/Rec2 family competence protein	837	QYR01_RS21710
NZ_CP130431.1	2337634	2339055	2	plus	glutamate--tRNA ligase	gltX		protein-coding			WP_071630141.1	glutamate--tRNA ligase	473	QYR01_RS21715
NZ_CP130431.1	2339286	2340578	2	plus	citrate synthase	gltA		protein-coding			WP_010659989.1	citrate synthase	430	QYR01_RS21720
NZ_CP130431.1	2340650	2341834	2	minus	lipid-A-disaccharide synthase	lpxB		protein-coding			WP_029376091.1	lipid-A-disaccharide synthase	394	QYR01_RS21725
NZ_CP130431.1	2341831	2342730	2	minus	LpxI family protein			protein-coding			WP_010659987.1	LpxI family protein	299	QYR01_RS21730
NZ_CP130431.1	2342711	2343547	2	minus	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase	lpxA		protein-coding			WP_010659986.1	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase	278	QYR01_RS21735
NZ_CP130431.1	2343556	2344029	2	minus	3-hydroxyacyl-ACP dehydratase FabZ	fabZ		protein-coding			WP_010659985.1	3-hydroxyacyl-ACP dehydratase FabZ	157	QYR01_RS21740
NZ_CP130431.1	2344022	2345077	2	minus	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	lpxD		protein-coding			WP_010659984.1	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	351	QYR01_RS21745
NZ_CP130431.1	2345129	2347486	2	minus	outer membrane protein assembly factor BamA	bamA		protein-coding			WP_010659983.1	outer membrane protein assembly factor BamA	785	QYR01_RS21750
NZ_CP130431.1	2347824	2348963	2	minus	RIP metalloprotease RseP	rseP		protein-coding			WP_010659982.1	RIP metalloprotease RseP	379	QYR01_RS21755
NZ_CP130431.1	2349048	2349860	2	minus	phosphatidate cytidylyltransferase			protein-coding			WP_010659981.1	phosphatidate cytidylyltransferase	270	QYR01_RS21760
NZ_CP130431.1	2349932	2350699	2	minus	isoprenyl transferase			protein-coding			WP_010659980.1	isoprenyl transferase	255	QYR01_RS21765
NZ_CP130431.1	2350735	2351295	2	minus	ribosome recycling factor	frr		protein-coding			WP_010659979.1	ribosome recycling factor	186	QYR01_RS21770
NZ_CP130431.1	2351329	2352051	2	minus	UMP kinase	pyrH		protein-coding			WP_010659978.1	UMP kinase	240	QYR01_RS21775
NZ_CP130431.1	2352225	2353142	2	minus	translation elongation factor Ts	tsf		protein-coding			WP_036578226.1	translation elongation factor Ts	305	QYR01_RS21780
NZ_CP130431.1	2353329	2354099	2	minus	30S ribosomal protein S2	rpsB		protein-coding			WP_010659976.1	30S ribosomal protein S2	256	QYR01_RS21785
NZ_CP130431.1	2354297	2355136	2	minus	cell envelope integrity protein EipB	eipB		protein-coding			WP_010659975.1	cell envelope integrity protein EipB	279	QYR01_RS21790
NZ_CP130431.1	2355279	2355743	2	plus	RidA family protein			protein-coding			WP_006471616.1	RidA family protein	154	QYR01_RS21795
NZ_CP130431.1	2355745	2356470	2	plus	glycerophosphodiester phosphodiesterase			protein-coding			WP_010659974.1	glycerophosphodiester phosphodiesterase	241	QYR01_RS21800
NZ_CP130431.1	2356524	2357714	2	plus	GNAT family N-acetyltransferase			protein-coding			WP_010659973.1	GNAT family N-acetyltransferase	396	QYR01_RS21805
NZ_CP130431.1	2357848	2358270	2	plus	HIT family protein			protein-coding			WP_010659972.1	HIT family protein	140	QYR01_RS21810
NZ_CP130431.1	2358285	2358632	2	minus	AzlD domain-containing protein			protein-coding			WP_010659971.1	AzlD domain-containing protein	115	QYR01_RS21815
NZ_CP130431.1	2358629	2359279	2	minus	AzlC family ABC transporter permease			protein-coding			WP_010659970.1	AzlC family ABC transporter permease	216	QYR01_RS21820
NZ_CP130431.1	2359527	2362001	2	minus	ATP-dependent Clp protease ATP-binding subunit ClpA	clpA		protein-coding			WP_010659969.1	ATP-dependent Clp protease ATP-binding subunit ClpA	824	QYR01_RS21825
NZ_CP130431.1	2362008	2362337	2	minus	ATP-dependent Clp protease adapter ClpS	clpS		protein-coding			WP_061346484.1	ATP-dependent Clp protease adapter ClpS	109	QYR01_RS21830
NZ_CP130431.1	2363059	2364468	2	plus	D-alanyl-D-alanine carboxypeptidase family protein			protein-coding			WP_012091945.1	D-alanyl-D-alanine carboxypeptidase family protein	469	QYR01_RS21835
NZ_CP130431.1	2364541	2364837	2	plus	hypothetical protein			protein-coding			WP_010659966.1	hypothetical protein	98	QYR01_RS21840
NZ_CP130431.1	2364910	2365347	2	minus	DUF1489 family protein			protein-coding			WP_010659965.1	DUF1489 family protein	145	QYR01_RS21845
NZ_CP130431.1	2365417	2366820	2	minus	L-serine ammonia-lyase			protein-coding			WP_010659964.1	L-serine ammonia-lyase	467	QYR01_RS21850
NZ_CP130431.1	2367463	2368257	2	minus	YdcF family protein			protein-coding			WP_010659962.1	YdcF family protein	264	QYR01_RS21855
NZ_CP130431.1	2368406	2369386	2	plus	heparan-alpha-glucosaminide N-acetyltransferase			protein-coding			WP_036577842.1	heparan-alpha-glucosaminide N-acetyltransferase	326	QYR01_RS21860
NZ_CP130431.1	2369393	2369779	2	minus	MerR family transcriptional regulator			protein-coding			WP_010659960.1	MerR family transcriptional regulator	128	QYR01_RS21865
NZ_CP130431.1	2370088	2370453	2	plus	hypothetical protein			protein-coding			WP_010659959.1	hypothetical protein	121	QYR01_RS21870
NZ_CP130431.1	2370465	2370812	2	plus	VanZ family protein			protein-coding			WP_010659958.1	VanZ family protein	115	QYR01_RS21875
NZ_CP130431.1	2370813	2371943	2	minus	DUF2336 domain-containing protein			protein-coding			WP_010659957.1	DUF2336 domain-containing protein	376	QYR01_RS21880
NZ_CP130431.1	2372096	2372413	2	plus	DUF883 family protein			protein-coding			WP_010659956.1	DUF883 family protein	105	QYR01_RS21885
NZ_CP130431.1	2372610	2373077	2	plus	preQ(1) synthase	queF		protein-coding			WP_010659955.1	preQ(1) synthase	155	QYR01_RS21890
NZ_CP130431.1	2373258	2373431	2	plus	hypothetical protein			protein-coding			WP_010659953.1	hypothetical protein	57	QYR01_RS21895
NZ_CP130431.1	2373452	2373994	2	plus	DUF924 family protein			protein-coding			WP_010659952.1	DUF924 family protein	180	QYR01_RS21900
NZ_CP130431.1	2374059	2375471	2	minus	helix-turn-helix domain-containing protein			protein-coding			WP_010659951.1	helix-turn-helix domain-containing protein	470	QYR01_RS21905
NZ_CP130431.1	2375635	2377167	2	plus	acyl-CoA carboxylase subunit beta			protein-coding			WP_010659950.1	acyl-CoA carboxylase subunit beta	510	QYR01_RS21910
NZ_CP130431.1	2377195	2379198	2	plus	acetyl-CoA carboxylase biotin carboxylase subunit			protein-coding			WP_010659949.1	acetyl-CoA carboxylase biotin carboxylase subunit	667	QYR01_RS21915
NZ_CP130431.1	2379206	2381350	2	plus	methylmalonyl-CoA mutase	scpA		protein-coding			WP_010659948.1	methylmalonyl-CoA mutase	714	QYR01_RS21920
NZ_CP130431.1	2381592	2381954	2	minus	hypothetical protein			protein-coding			WP_010659947.1	hypothetical protein	120	QYR01_RS21925
NZ_CP130431.1	2382081	2382455	2	plus	low affinity iron permease family protein			protein-coding			WP_010659946.1	low affinity iron permease family protein	124	QYR01_RS21930
NZ_CP130431.1	2382535	2383071	2	plus	hypothetical protein			protein-coding			WP_010659945.1	hypothetical protein	178	QYR01_RS21935
NZ_CP130431.1	2383068	2383913	2	minus	aldo/keto reductase			protein-coding			WP_010659944.1	aldo/keto reductase	281	QYR01_RS21940
NZ_CP130431.1	2383990	2384826	2	minus	glutamate racemase	murI		protein-coding			WP_010659943.1	glutamate racemase	278	QYR01_RS21945
NZ_CP130431.1	2384823	2385668	2	minus	RNA methyltransferase			protein-coding			WP_010659942.1	RNA methyltransferase	281	QYR01_RS21950
NZ_CP130431.1	2385846	2386430	2	plus	DJ-1/PfpI family protein			protein-coding			WP_010659941.1	DJ-1/PfpI family protein	194	QYR01_RS21955
NZ_CP130431.1	2386519	2386929	2	plus	ribbon-helix-helix domain-containing protein			protein-coding			WP_010659940.1	ribbon-helix-helix domain-containing protein	136	QYR01_RS21960
NZ_CP130431.1	2387087	2388301	2	plus	NADP-dependent isocitrate dehydrogenase			protein-coding			WP_010659939.1	NADP-dependent isocitrate dehydrogenase	404	QYR01_RS21965
