Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
CP129668.1	1849922	1850659	2	minus	FadR/GntR family transcriptional regulator			protein-coding			WKL23248.1	FadR/GntR family transcriptional regulator	245	QYR00_22500
CP129668.1	1850794	1851591	2	minus	NAD(P)-dependent oxidoreductase			protein-coding			WKL23249.1	NAD(P)-dependent oxidoreductase	265	QYR00_22505
CP129668.1	1851767	1852591	2	plus	5-dehydro-4-deoxy-D-glucuronate isomerase	kduI		protein-coding			WKL23250.1	5-dehydro-4-deoxy-D-glucuronate isomerase	274	QYR00_22510
CP129668.1	1852588	1853331	2	plus	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	kduD		protein-coding			WKL23251.1	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	247	QYR00_22515
CP129668.1	1853445	1854356	2	plus	5-dehydro-4-deoxyglucarate dehydratase	kdgD		protein-coding			WKL23252.1	5-dehydro-4-deoxyglucarate dehydratase	303	QYR00_22520
CP129668.1	1854392	1855528	2	plus	D-galactarolactone cycloisomerase			protein-coding			WKL23253.1	D-galactarolactone cycloisomerase	378	QYR00_22525
CP129668.1	1855525	1856403	2	plus	amidohydrolase family protein			protein-coding			WKL23254.1	amidohydrolase family protein	292	QYR00_22530
CP129668.1	1856546	1857523	2	plus	TRAP transporter substrate-binding protein			protein-coding			WKL23255.1	TRAP transporter substrate-binding protein	325	QYR00_22535
CP129668.1	1857602	1858123	2	plus	TRAP transporter small permease			protein-coding			WKL23256.1	TRAP transporter small permease	173	QYR00_22540
CP129668.1	1858124	1859404	2	plus	TRAP transporter large permease			protein-coding			WKL23257.1	TRAP transporter large permease	426	QYR00_22545
CP129668.1	1859516	1860610	2	plus	glycoside hydrolase family 88 protein			protein-coding			WKL23258.1	glycoside hydrolase family 88 protein	364	QYR00_22550
CP129668.1	1860822	1863317	2	minus	TonB-dependent receptor			protein-coding			WKL23259.1	TonB-dependent receptor	831	QYR00_22555
CP129668.1	1863409	1864359	2	minus	FecR domain-containing protein			protein-coding			WKL23260.1	FecR domain-containing protein	316	QYR00_22560
CP129668.1	1864356	1864880	2	minus	RNA polymerase sigma factor			protein-coding			WKL23261.1	RNA polymerase sigma factor	174	QYR00_22565
CP129668.1	1865024	1866289	2	minus	ATP-binding protein			protein-coding			WKL23262.1	ATP-binding protein	421	QYR00_22570
CP129668.1	1866286	1867017	2	minus	response regulator transcription factor			protein-coding			WKL23263.1	response regulator transcription factor	243	QYR00_22575
CP129668.1	1867220	1867825	2	plus	hypothetical protein			protein-coding			WKL23264.1	hypothetical protein	201	QYR00_22580
CP129668.1	1867953	1868198	2	plus	hypothetical protein			protein-coding			WKL23265.1	hypothetical protein	81	QYR00_22585
CP129668.1	1868201	1869424	2	plus	efflux RND transporter periplasmic adaptor subunit			protein-coding			WKL23266.1	efflux RND transporter periplasmic adaptor subunit	407	QYR00_22590
CP129668.1	1869427	1871385	2	plus	MacB family efflux pump subunit			protein-coding			WKL23267.1	MacB family efflux pump subunit	652	QYR00_22595
CP129668.1	1871402	1871638	2	minus	acyl carrier protein			protein-coding			WKL23268.1	acyl carrier protein	78	QYR00_22600
CP129668.1	1871951	1873048	2	plus	acyltransferase			protein-coding			WKL23269.1	acyltransferase	365	QYR00_22605
CP129668.1	1873328	1873636	2	minus	hypothetical protein			protein-coding			WKL23270.1	hypothetical protein	102	QYR00_22610
CP129668.1	1873649	1873891	2	minus	hypothetical protein			protein-coding			WKL23271.1	hypothetical protein	80	QYR00_22615
CP129668.1	1874517	1874654	2	minus	hypothetical protein			protein-coding			WKL23272.1	hypothetical protein	45	QYR00_22620
CP129668.1	1874741	1875019	2	minus	hypothetical protein			protein-coding			WKL23273.1	hypothetical protein	92	QYR00_22625
CP129668.1	1875169	1875384	2	minus	hypothetical protein			protein-coding			WKL23274.1	hypothetical protein	71	QYR00_22630
CP129668.1	1875420	1875656	2	minus	30S ribosomal protein S21	rpsU		protein-coding			WKL23275.1	30S ribosomal protein S21	78	QYR00_22635
CP129668.1	1875684	1875971	2	minus	cold-shock protein			protein-coding			WKL23276.1	cold-shock protein	95	QYR00_22640
CP129668.1	1876083	1876292	2	minus	cold-shock protein			protein-coding			WKL23277.1	cold-shock protein	69	QYR00_22645
CP129668.1	1876563	1876733	2	minus	hypothetical protein			protein-coding			WKL23278.1	hypothetical protein	56	QYR00_22650
CP129668.1	1877070	1878305	2	minus	Gfo/Idh/MocA family oxidoreductase			protein-coding			WKL23279.1	Gfo/Idh/MocA family oxidoreductase	411	QYR00_22655
CP129668.1	1878325	1879146	2	minus	sugar phosphate isomerase/epimerase family protein			protein-coding			WKL23280.1	sugar phosphate isomerase/epimerase family protein	273	QYR00_22660
CP129668.1	1879173	1880336	2	minus	dihydrodipicolinate synthase family protein			protein-coding			WKL23281.1	dihydrodipicolinate synthase family protein	387	QYR00_22665
CP129668.1	1880347	1881489	2	minus	Gfo/Idh/MocA family oxidoreductase			protein-coding			WKL23282.1	Gfo/Idh/MocA family oxidoreductase	380	QYR00_22670
CP129668.1	1881735	1882433	2	minus	TetR/AcrR family transcriptional regulator			protein-coding			WKL23283.1	TetR/AcrR family transcriptional regulator	232	QYR00_22675
CP129668.1	1882552	1883841	2	plus	ABC transporter substrate-binding protein			protein-coding			WKL23284.1	ABC transporter substrate-binding protein	429	QYR00_22680
CP129668.1	1883848	1884801	2	plus	sugar ABC transporter permease			protein-coding			WKL23285.1	sugar ABC transporter permease	317	QYR00_22685
CP129668.1	1884794	1885669	2	plus	carbohydrate ABC transporter permease			protein-coding			WKL23286.1	carbohydrate ABC transporter permease	291	QYR00_22690
CP129668.1	1885754	1886827	2	plus	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		protein-coding			WKL23287.1	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	357	QYR00_22695
CP129668.1	1887050	1887826	2	minus	TIM barrel protein			protein-coding			WKL23288.1	TIM barrel protein	258	QYR00_22700
CP129668.1	1887823	1888839	2	minus	hydroxyacid dehydrogenase			protein-coding			WKL23289.1	hydroxyacid dehydrogenase	338	QYR00_22705
CP129668.1	1888836	1890713	2	minus	DUF2264 domain-containing protein			protein-coding			WKL23290.1	DUF2264 domain-containing protein	625	QYR00_22710
CP129668.1	1890706	1891770	2	minus	LacI family DNA-binding transcriptional regulator			protein-coding			WKL23291.1	LacI family DNA-binding transcriptional regulator	354	QYR00_22715
CP129668.1	1891883	1893175	2	plus	ABC transporter substrate-binding protein			protein-coding			WKL23292.1	ABC transporter substrate-binding protein	430	QYR00_22720
CP129668.1	1893277	1894011	2	minus	ABC transporter ATP-binding protein			protein-coding			WKL23293.1	ABC transporter ATP-binding protein	244	QYR00_22725
CP129668.1	1894008	1894877	2	minus	ABC transporter permease			protein-coding			WKL23294.1	ABC transporter permease	289	QYR00_22730
CP129668.1	1894874	1895869	2	minus	aliphatic sulfonate ABC transporter substrate-binding protein			protein-coding			WKL23295.1	aliphatic sulfonate ABC transporter substrate-binding protein	331	QYR00_22735
CP129668.1	1896019	1897347	2	minus	LLM class flavin-dependent oxidoreductase			protein-coding			WKL23296.1	LLM class flavin-dependent oxidoreductase	442	QYR00_22740
CP129668.1	1897717	1897860	2	plus	hypothetical protein			protein-coding			WKL23297.1	hypothetical protein	47	QYR00_22745
CP129668.1	1898069	1899190	2	minus	sn-glycerol-3-phosphate import ATP-binding protein UgpC			protein-coding			WKL23298.1	sn-glycerol-3-phosphate import ATP-binding protein UgpC	373	QYR00_22750
CP129668.1	1899231	1900115	2	minus	ABC transporter permease subunit			protein-coding			WKL23299.1	ABC transporter permease subunit	294	QYR00_22755
CP129668.1	1900123	1901013	2	minus	sugar ABC transporter permease			protein-coding			WKL23300.1	sugar ABC transporter permease	296	QYR00_22760
CP129668.1	1901101	1902444	2	minus	extracellular solute-binding protein			protein-coding			WKL23301.1	extracellular solute-binding protein	447	QYR00_22765
CP129668.1	1902705	1903178	2	minus	VOC family protein			protein-coding			WKL23302.1	VOC family protein	157	QYR00_22770
CP129668.1	1903344	1903934	2	minus	isoprenylcysteine carboxylmethyltransferase family protein			protein-coding			WKL23303.1	isoprenylcysteine carboxylmethyltransferase family protein	196	QYR00_22775
CP129668.1	1904228	1906012	2	plus	PAS domain-containing methyl-accepting chemotaxis protein			protein-coding			WKL23304.1	PAS domain-containing methyl-accepting chemotaxis protein	594	QYR00_22780
CP129668.1	1906252	1907145	2	plus	lytic transglycosylase domain-containing protein			protein-coding			WKL23399.1	lytic transglycosylase domain-containing protein	297	QYR00_22785
CP129668.1	1907295	1907708	2	plus	hypothetical protein			protein-coding			WKL23305.1	hypothetical protein	137	QYR00_22790
CP129668.1	1907755	1911180	2	minus	TonB-dependent receptor			protein-coding			WKL23306.1	TonB-dependent receptor	1141	QYR00_22795
CP129668.1	1911494	1912417	2	minus	FecR domain-containing protein			protein-coding			WKL23307.1	FecR domain-containing protein	307	QYR00_22800
CP129668.1	1912504	1913013	2	minus	RNA polymerase sigma factor			protein-coding			WKL23308.1	RNA polymerase sigma factor	169	QYR00_22805
CP129668.1	1913267	1914247	2	plus	3'-5' exonuclease			protein-coding			WKL23309.1	3'-5' exonuclease	326	QYR00_22810
CP129668.1	1914461	1915546	2	plus	ABC transporter ATP-binding protein			protein-coding			WKL23310.1	ABC transporter ATP-binding protein	361	QYR00_22815
CP129668.1	1915577	1916866	2	plus	PotD/PotF family extracellular solute-binding protein			protein-coding			WKL23311.1	PotD/PotF family extracellular solute-binding protein	429	QYR00_22820
CP129668.1	1917103	1918014	2	plus	ABC transporter permease			protein-coding			WKL23400.1	ABC transporter permease	303	QYR00_22825
CP129668.1	1918018	1918836	2	plus	ABC transporter permease			protein-coding			WKL23312.1	ABC transporter permease	272	QYR00_22830
CP129668.1	1918848	1919657	2	plus	aspartate/glutamate racemase family protein			protein-coding			WKL23401.1	aspartate/glutamate racemase family protein	269	QYR00_22835
CP129668.1	1919612	1920424	2	minus	hypothetical protein			protein-coding			WKL23313.1	hypothetical protein	270	QYR00_22840
CP129668.1	1921017	1921916	2	plus	hypothetical protein			protein-coding			WKL23314.1	hypothetical protein	299	QYR00_22845
CP129668.1	1921967	1923835	2	plus	tyrosyl-tRNA deacylase			protein-coding			WKL23315.1	tyrosyl-tRNA deacylase	622	QYR00_22850
CP129668.1	1924067	1924609	2	plus	hypothetical protein			protein-coding			WKL23316.1	hypothetical protein	180	QYR00_22855
CP129668.1	1924742	1925224	2	plus	hypothetical protein			protein-coding			WKL23317.1	hypothetical protein	160	QYR00_22860
CP129668.1	1925409	1926617	2	plus	chromate efflux transporter	chrA		protein-coding			WKL23402.1	chromate efflux transporter	402	QYR00_22865
CP129668.1	1926612	1927502	2	minus	LysR family transcriptional regulator			protein-coding			WKL23318.1	LysR family transcriptional regulator	296	QYR00_22870
CP129668.1	1927636	1928793	2	plus	class C beta-lactamase	ampC		protein-coding			WKL23319.1	class C beta-lactamase	385	QYR00_22875
CP129668.1	1929046	1930368	2	plus	solute carrier family 23 protein			protein-coding			WKL23320.1	solute carrier family 23 protein	440	QYR00_22880
CP129668.1	1930562	1932148	2	plus	ABC-F family ATP-binding cassette domain-containing protein			protein-coding			WKL23321.1	ABC-F family ATP-binding cassette domain-containing protein	528	QYR00_22885
CP129668.1	1932312	1933091	2	minus	ectoine/hydroxyectoine ABC transporter ATP-binding protein EhuA	ehuA		protein-coding			WKL23322.1	ectoine/hydroxyectoine ABC transporter ATP-binding protein EhuA	259	QYR00_22890
CP129668.1	1933088	1933780	2	minus	ectoine/hydroxyectoine ABC transporter permease subunit EhuD	ehuD		protein-coding			WKL23323.1	ectoine/hydroxyectoine ABC transporter permease subunit EhuD	230	QYR00_22895
CP129668.1	1933794	1934459	2	minus	ectoine/hydroxyectoine ABC transporter permease subunit EhuC	ehuC		protein-coding			WKL23324.1	ectoine/hydroxyectoine ABC transporter permease subunit EhuC	221	QYR00_22900
CP129668.1	1934520	1935371	2	minus	ectoine/hydroxyectoine ABC transporter substrate-binding protein EhuB	ehuB		protein-coding			WKL23325.1	ectoine/hydroxyectoine ABC transporter substrate-binding protein EhuB	283	QYR00_22905
CP129668.1	1935433	1936446	2	minus	N(2)-acetyl-L-2,4-diaminobutanoate deacetylase DoeB	doeB		protein-coding			WKL23326.1	N(2)-acetyl-L-2,4-diaminobutanoate deacetylase DoeB	337	QYR00_22910
CP129668.1	1936451	1937629	2	minus	ectoine hydrolase DoeA	doeA		protein-coding			WKL23327.1	ectoine hydrolase DoeA	392	QYR00_22915
CP129668.1	1937626	1938639	2	minus	ectoine utilization protein EutC	eutC		protein-coding			WKL23328.1	ectoine utilization protein EutC	337	QYR00_22920
CP129668.1	1938636	1939655	2	minus	hydroxyectoine utilization dehydratase EutB	eutB		protein-coding			WKL23329.1	hydroxyectoine utilization dehydratase EutB	339	QYR00_22925
CP129668.1	1939723	1941171	2	minus	PLP-dependent aminotransferase family protein			protein-coding			WKL23330.1	PLP-dependent aminotransferase family protein	482	QYR00_22930
CP129668.1	1941348	1942751	2	minus	aspartate aminotransferase family protein			protein-coding			WKL23331.1	aspartate aminotransferase family protein	467	QYR00_22935
CP129668.1	1942766	1944244	2	minus	NAD-dependent succinate-semialdehyde dehydrogenase			protein-coding			WKL23332.1	NAD-dependent succinate-semialdehyde dehydrogenase	492	QYR00_22940
CP129668.1	1944366	1944833	2	plus	Lrp/AsnC family transcriptional regulator			protein-coding			WKL23333.1	Lrp/AsnC family transcriptional regulator	155	QYR00_22945
CP129668.1	1944869	1946152	2	minus	cystathionine gamma-synthase family protein			protein-coding			WKL23334.1	cystathionine gamma-synthase family protein	427	QYR00_22950
CP129668.1	1946279	1946737	2	plus	Lrp/AsnC family transcriptional regulator			protein-coding			WKL23335.1	Lrp/AsnC family transcriptional regulator	152	QYR00_22955
CP129668.1	1946793	1947857	2	minus	methyltransferase domain-containing protein			protein-coding			WKL23336.1	methyltransferase domain-containing protein	354	QYR00_22960
CP129668.1	1948098	1948910	2	plus	DUF4242 domain-containing protein			protein-coding			WKL23337.1	DUF4242 domain-containing protein	270	QYR00_22965
CP129668.1	1949062	1950270	2	minus	MFS transporter			protein-coding			WKL23338.1	MFS transporter	402	QYR00_22970
CP129668.1	1950752	1951417	2	minus	hypothetical protein			protein-coding			WKL23339.1	hypothetical protein	221	QYR00_22975
CP129668.1	1951697	1953418	2	plus	hypothetical protein			protein-coding			WKL23340.1	hypothetical protein	573	QYR00_22980
CP129668.1	1953415	1955127	2	plus	hypothetical protein			protein-coding			WKL23341.1	hypothetical protein	570	QYR00_22985
CP129669.1	322	912	unnamed1	minus	hypothetical protein			protein-coding			WKL23405.1	hypothetical protein	196	QYR00_22990
CP129669.1	980	1435	unnamed1	minus	uncharacterized gene			pseudogene						QYR00_22995
CP129669.1	1732	2586	unnamed1	minus	universal stress protein			protein-coding			WKL23406.1	universal stress protein	284	QYR00_23000
CP129669.1	2601	4091	unnamed1	minus	SulP family inorganic anion transporter			protein-coding			WKL23407.1	SulP family inorganic anion transporter	496	QYR00_23005
CP129669.1	4179	5435	unnamed1	minus	cyclopropane-fatty-acyl-phospholipid synthase family protein			protein-coding			WKL23408.1	cyclopropane-fatty-acyl-phospholipid synthase family protein	418	QYR00_23010
CP129669.1	6003	6218	unnamed1	plus	hypothetical protein			protein-coding			WKL23409.1	hypothetical protein	71	QYR00_23015
CP129669.1	6215	6748	unnamed1	plus	hypothetical protein			protein-coding			WKL23410.1	hypothetical protein	177	QYR00_23020
CP129669.1	6933	7646	unnamed1	plus	spermidine synthase			protein-coding			WKL23411.1	spermidine synthase	237	QYR00_23025
CP129669.1	7942	9447	unnamed1	plus	SulP family inorganic anion transporter			protein-coding			WKL23412.1	SulP family inorganic anion transporter	501	QYR00_23030
CP129669.1	9462	10316	unnamed1	plus	universal stress protein			protein-coding			WKL23413.1	universal stress protein	284	QYR00_23035
CP129669.1	10366	10713	unnamed1	plus	TraR/DksA C4-type zinc finger protein			protein-coding			WKL23414.1	TraR/DksA C4-type zinc finger protein	115	QYR00_23040
CP129669.1	10751	11293	unnamed1	plus	NYN domain-containing protein			protein-coding			WKL23415.1	NYN domain-containing protein	180	QYR00_23045
